gene	p-value	logFC	ci.hi	ci.lo	fdr
SLC25A36	0.871969441080973	0.075051032582544	0.33423225415252	-0.184130188987433	0.973149491612301
RASA2	0.872906198344814	-0.04865689055654	0.311739486413624	-0.409053267526704	0.973359689424177
AKAP9	0.88427753519509	-0.043917778401375	0.356958423925425	-0.444793980728175	0.973465388070261
ASH1L	0.885896191023959	0.0436011853882739	0.3259618511986	-0.238759480422052	0.973465388070261
ATOX1	0.883143307152301	-0.00431149710554196	0.335202752179356	-0.34382574639044	0.973465388070261
BRD3	0.877396174440188	-0.0558502174167952	0.206061714437325	-0.317762149270915	0.973465388070261
C12orf75	0.885178392543905	-0.00441324763709089	0.3035456860995	-0.312372181373681	0.973465388070261
CENPC	0.878356431435331	0.0743374683697323	0.337920418019786	-0.189245481280322	0.973465388070261
DDX5	0.876947929879173	0.0507858743759062	0.450494251287973	-0.34892250253616	0.973465388070261
DHX15	0.885999410975655	0.035554498020084	0.338518491314726	-0.267409495274558	0.973465388070261
EIF3D	0.875826328296941	-0.0397572753664899	0.380033361981952	-0.459547912714931	0.973465388070261
EPB41L4A-AS1	0.885636709798224	-0.060997571672893	0.29284170202268	-0.414836845368466	0.973465388070261
GMFG	0.874627282678992	0.0852677547858488	0.440641518078434	-0.270106008506736	0.973465388070261
GYG1	0.885487805459913	0.066363083665509	0.378881743028313	-0.246155575697295	0.973465388070261
HNRNPC	0.87419438770214	-0.0901826012961165	0.339370337232614	-0.519735539824847	0.973465388070261
KMT2A	0.884094513709749	-0.0340956979208846	0.240189394669494	-0.308380790511263	0.973465388070261
MRPL9	0.879946295915137	0.0607805792929271	0.287678838594834	-0.166117680008979	0.973465388070261
MRPS18B	0.880864831690717	0.064260565638504	0.356401858416369	-0.227880727139361	0.973465388070261
PAK2	0.88608830499713	-0.0149268568043174	0.307716855042856	-0.337570568651491	0.973465388070261
PFDN1	0.876037060366298	0.00983970215263022	0.276347535653782	-0.256668131348521	0.973465388070261
PIN1	0.883065560141545	-0.074660890128384	0.268046906010911	-0.417368686267679	0.973465388070261
POLR2K	0.881302729590305	-0.0710375070055926	0.295336247051418	-0.437411261062604	0.973465388070261
RAB1B	0.881404922905305	0.0829086615148367	0.401970003215372	-0.236152680185699	0.973465388070261
RBBP4	0.880669550439134	0.00161459765709504	0.348035589773603	-0.344806394459413	0.973465388070261
SERINC1	0.875859015680798	-0.0229134568042333	0.365204431590642	-0.411031345199109	0.973465388070261
SHKBP1	0.875000209910515	0.0423402097742616	0.3534959393097	-0.268815519761176	0.973465388070261
SMC1A	0.882195129492395	-0.0743085553573043	0.264479462184392	-0.413096572899	0.973465388070261
SNRNP200	0.875653262689914	-0.00819952116586459	0.290833924343259	-0.307232966674988	0.973465388070261
SNX3	0.882656949046011	0.09634397304763	0.458560037405717	-0.265872091310457	0.973465388070261
SYF2	0.884155661753161	-0.054689736219209	0.284791015065768	-0.394170487504186	0.973465388070261
TMEM165	0.88350078463573	-0.0703521155176263	0.274470378769573	-0.415174609804826	0.973465388070261
UBB	0.885558879671487	-0.0270106988547085	0.336985308414289	-0.391006706123706	0.973465388070261
UBE2L3	0.879182456426624	0.0456781627880437	0.352195234387481	-0.260838908811393	0.973465388070261
YTHDC1	0.881296684391846	-0.0701210282443331	0.258436197885568	-0.398678254374234	0.973465388070261
ZFAS1	0.877805297222566	-0.0916719388465977	0.318341392472444	-0.501685270165639	0.973465388070261
ZNRD1	0.882385332160492	-0.0735171762276248	0.300909687358165	-0.447944039813415	0.973465388070261
AURKAIP1	0.887347453145883	0.030587993529341	0.37407463857018	-0.312898651511498	0.973477646433824
COPS2	0.888523273815003	0.0513127656100756	0.292952628681791	-0.190327097461639	0.973477646433824
FAM32A	0.887211803082378	0.0585509842923077	0.327591591452294	-0.210489622867678	0.973477646433824
H2AFY	0.888793944490194	-0.0788396895968259	0.273864921054748	-0.431544300248399	0.973477646433824
MPC2	0.888421182251106	-0.0540453792603208	0.242614420102393	-0.350705178623035	0.973477646433824
TRIM5	0.887090041851047	0.0498987003569228	0.312904109790148	-0.213106709076302	0.973477646433824
TSPAN14	0.888247689564319	0.0227936843271289	0.322052468470122	-0.276465099815864	0.973477646433824
C17orf49	0.890434094469813	0.015772291808886	0.336100321991228	-0.304555738373456	0.974152698102156
CALM3	0.891644648592819	-0.0799815246082115	0.292362660977189	-0.452325710193612	0.974152698102156
CSK	0.891326989521368	-0.0745066241083046	0.327118259903188	-0.476131508119797	0.974152698102156
OTUD6B-AS1	0.891419354511025	-0.0369399070994357	0.227243178314773	-0.301122992513645	0.974152698102156
TAPBP	0.892106622698534	0.114817864628943	0.544462331024784	-0.314826601766899	0.974152698102156
UBE2V2	0.891782564454935	-0.0648365818736144	0.233905701410257	-0.363578865157486	0.974152698102156
VPS36	0.890117201877651	0.064339266846274	0.307222881284732	-0.178544347592184	0.974152698102156
GPR65	0.893975516670699	0.0766467073464504	0.397800724905144	-0.244507310212243	0.974237273679785
HUWE1	0.893684428464509	-0.0643275881310823	0.262926650346939	-0.391581826609104	0.974237273679785
NCR1	0.89411020648904	0.0468555996638883	0.364220410546332	-0.270509211218556	0.974237273679785
RBCK1	0.893194099896714	0.0952330277001869	0.467762401289133	-0.27729634588876	0.974237273679785
RNF19A	0.893539985145052	-0.0796872455112326	0.305416134225721	-0.464790625248187	0.974237273679785
COMMD6	0.897925691744432	0.00259313139693029	0.357124807007789	-0.351938544213928	0.977134168573965
CSNK1D	0.899518093465972	-0.0500189102581744	0.276407200793058	-0.376445021309406	0.977134168573965
DCTN3	0.897675898093956	-0.0251327413279665	0.312223071617552	-0.362488554273485	0.977134168573965
LCK	0.90191608016905	0.0893864182377958	0.444132685053852	-0.26535984857826	0.977134168573965
LMF2	0.902358678204335	0.0297662524129263	0.270538005126265	-0.211005500300412	0.977134168573965
MRPL57	0.900811105276836	0.0789344529699319	0.444823351633963	-0.286954445694099	0.977134168573965
MSL3	0.900481611261815	0.0650008671042868	0.324133937178929	-0.194132202970356	0.977134168573965
OPTN	0.902732531233154	0.0884263025827886	0.488783096872302	-0.311930491706725	0.977134168573965
PABPC4	0.901753659360589	0.00377520473438051	0.266019915510886	-0.258469506042125	0.977134168573965
PRKCH	0.900910972276045	0.0865906404094765	0.440179540788723	-0.26699825996977	0.977134168573965
RPS27L	0.902700152219773	-0.072801183718439	0.277941979934149	-0.423544347371027	0.977134168573965
SF3A2	0.902418856273366	0.0752647844837038	0.43983982097484	-0.289310252007432	0.977134168573965
SKAP1	0.902950791600378	-0.0764713768001901	0.30127743621602	-0.4542201898164	0.977134168573965
SRPRA	0.901799550691794	0.0629451371385191	0.330460273557573	-0.204569999280535	0.977134168573965
TIMP1	0.898383868796175	-0.00510754344366801	0.244781905864085	-0.254996992751421	0.977134168573965
UBA3	0.897930432303166	-0.015033309678884	0.275060512967494	-0.305127132325262	0.977134168573965
CELF1	0.904393401915579	0.0150765676724614	0.272551246736592	-0.242398111391669	0.977243953754483
MAPK1	0.904894708228421	-0.0600965061700256	0.286202057291775	-0.406395069631827	0.977243953754483
RPS7	0.903821079811322	-0.06865906481289	0.225417971669641	-0.362736101295421	0.977243953754483
SRP54	0.904984317790827	0.0539072645255576	0.319623426292063	-0.211808897240947	0.977243953754483
ZNF683	0.904300821055874	-0.0485867566361214	0.373129764985487	-0.47030327825773	0.977243953754483
B4GALT1	0.907767093962164	-0.0208974382902579	0.283860035729673	-0.325654912310189	0.977452889167306
CWC15	0.910476388974949	-0.0267081152628602	0.272366475688987	-0.325782706214707	0.977452889167306
DDX3X	0.907925919154477	0.05661088809263	0.436615004754378	-0.323393228569118	0.977452889167306
IRAK4	0.9107658695892	0.0634347033745802	0.323121919320906	-0.196252512571745	0.977452889167306
MAGOH	0.906905079533963	-0.0487796856832529	0.270128861963376	-0.367688233329882	0.977452889167306
MRPS21	0.910526001324869	0.0552156505267872	0.440475846170943	-0.330044545117368	0.977452889167306
NAP1L4	0.907588851796831	0.0205552539370266	0.378006014354056	-0.336895506480003	0.977452889167306
NLRC3	0.909442919360185	0.032030206158299	0.340383135283746	-0.276322722967148	0.977452889167306
PSMC1	0.906521886299237	-0.0487661511147554	0.270438193011033	-0.367970495240544	0.977452889167306
PUM2	0.910619706213106	-0.00475426065996287	0.255121682508707	-0.264630203828633	0.977452889167306
REEP5	0.908765100461744	0.070109992017247	0.427646815094794	-0.287426831060299	0.977452889167306
RIN3	0.908285280685755	-0.0732670028067046	0.303834028027499	-0.450368033640908	0.977452889167306
RPS28	0.910930022458365	-0.0565482420338626	0.195679663524779	-0.308776147592504	0.977452889167306
SOD1	0.910623794304204	-0.0679190050228127	0.271652473674836	-0.407490483720461	0.977452889167306
TMEM248	0.91097527076605	0.0240707044362996	0.274061829399771	-0.225920420527171	0.977452889167306
ADAM10	0.914254417577375	0.0692816347514284	0.394048109885178	-0.255484840382321	0.978041675661689
CUTA	0.91383420437701	0.0942142495554323	0.493729001093828	-0.305300501982963	0.978041675661689
DCTN2	0.912718366895574	0.0551433022206624	0.300715880065815	-0.19042927562449	0.978041675661689
DUSP1	0.914216237015219	-0.0626248135267767	0.376183877963329	-0.501433505016883	0.978041675661689
EMD	0.913065379525691	0.0734363978714438	0.382303587769318	-0.23543079202643	0.978041675661689
FBXL5	0.914713767251282	-0.0531432788136811	0.237283410502254	-0.343569968129616	0.978041675661689
KRAS	0.915004588618251	-0.0123416819467503	0.285521064844097	-0.310204428737598	0.978041675661689
NEK7	0.914961477253827	0.026620214427838	0.27225968287205	-0.219019254016374	0.978041675661689
RARA	0.912246152476612	0.0369203946740302	0.301312346065481	-0.22747155671742	0.978041675661689
MRPS6	0.916044316762985	-0.0194750763927083	0.32951150667052	-0.368461659455936	0.978326046069927
USP1	0.915763984781218	-0.0522272191292665	0.263558338241474	-0.368012776500007	0.978326046069927
CYTOR	0.916437245333115	-0.0468628638655974	0.283934811768619	-0.377660539499814	0.978332542611839
RGS19	0.916850269503099	0.0444829546930056	0.355840093873722	-0.266874184487711	0.978360477457105
ANKRD13D	0.918709732348784	0.0105931432170885	0.229332337918282	-0.208146051484105	0.979105315259197
SKP1	0.91863680398892	0.00522787940716474	0.331753650321347	-0.321297891507017	0.979105315259197
SNX1	0.918672875091589	-0.0447581145987828	0.268023591984831	-0.357539821182396	0.979105315259197
DNMT1	0.92082036000094	0.0321682252233581	0.385283152632497	-0.320946702185781	0.979514781214455
MTHFS	0.921030506021342	0.0201144052905453	0.305255568572908	-0.265026757991817	0.979514781214455
NFATC3	0.920833958327376	0.0566500418229035	0.330739989036285	-0.217439905390478	0.979514781214455
RBBP7	0.919855573293532	0.00752272329775253	0.28047321514059	-0.265427768545085	0.979514781214455
RPL31	0.920463510525288	-0.0800033687246267	0.336188631840481	-0.496195369289734	0.979514781214455
MDH1	0.921421757643832	0.0634696600985818	0.407035197071366	-0.280095876874202	0.979518968087957
FXR1	0.922610714303192	-0.0459987351213879	0.261094544450852	-0.353092014693627	0.979547647553641
ITGB7	0.922609245886761	0.0536693693378839	0.374449112727822	-0.267110374052054	0.979547647553641
MYADM	0.922508861693717	0.000818464988080525	0.354629971832306	-0.352993041856145	0.979547647553641
TRGC1	0.924175058336773	0.0596531489249471	0.438357764988094	-0.3190514671382	0.980385370190309
WBP11	0.924066195006671	-0.0115977975356772	0.315641297201089	-0.338836892272443	0.980385370190309
NDUFS2	0.92516966474415	-0.0586747596781691	0.281938999573649	-0.399288518929987	0.981028965257004
AFG3L2	0.932170561805261	-0.0469697808570952	0.274304582711897	-0.368244144426087	0.981252551306384
ANAPC5	0.932432909673542	-0.0393028020132991	0.31630165784786	-0.394907261874458	0.981252551306384
APPL1	0.933137535101473	0.0299364381767035	0.279932655471934	-0.220059779118527	0.981252551306384
CCT3	0.929265274693258	-0.0343526673270337	0.323433278212757	-0.392138612866824	0.981252551306384
EIF4G2	0.928171138726774	0.0165281654282793	0.44255999020718	-0.409503659350622	0.981252551306384
FBXO7	0.934941518371067	-0.0239660824436378	0.306038015125745	-0.35397018001302	0.981252551306384
FLT3LG	0.927577747729984	0.0165317956444536	0.285977748512431	-0.252914157223523	0.981252551306384
KRCC1	0.932161500097532	0.0553759202046144	0.323102675581986	-0.212350835172757	0.981252551306384
LSM2	0.93216530101734	-0.0411704025149423	0.383032013480007	-0.465372818509891	0.981252551306384
MRPL41	0.936482521413206	-0.0382969119016547	0.276292288423291	-0.3528861122266	0.981252551306384
MTPN	0.932372483730638	0.0619274734551776	0.366638846200992	-0.242783899290637	0.981252551306384
NPEPPS	0.933955706290836	0.00226724809373743	0.236033080954766	-0.231498584767291	0.981252551306384
OGA	0.930750850449411	-0.0544174529648227	0.325886342961274	-0.434721248890919	0.981252551306384
PDIA4	0.927406480564638	-0.0311067554221163	0.261071181309609	-0.323284692153841	0.981252551306384
POLR2B	0.929949832478509	0.0529768614960549	0.325331851124938	-0.219378128132828	0.981252551306384
POMP	0.928511937219192	-0.0292114617656135	0.397407295366986	-0.455830218898213	0.981252551306384
PRKCSH	0.935287347052256	-0.0130059610611594	0.260794675143628	-0.286806597265947	0.981252551306384
PRPF8	0.936034038812959	0.00978770348544067	0.308524616687946	-0.288949209717065	0.981252551306384
PSMD2	0.930405782308084	-0.0471956525670744	0.255890113375838	-0.350281418509987	0.981252551306384
PYCARD	0.934544350437884	-0.0370343258406664	0.276508999591155	-0.350577651272487	0.981252551306384
RFXANK	0.935349709973891	0.0227615457507312	0.260106385476719	-0.214583293975256	0.981252551306384
RSRP1	0.935907483196829	0.0672891618078039	0.462076517374236	-0.327498193758628	0.981252551306384
SF3B2	0.93299095592967	-0.0319363693627792	0.404005889857173	-0.467878628582732	0.981252551306384
TADA3	0.936632526237094	0.0655020090437301	0.401767631261036	-0.270763613173576	0.981252551306384
TOR1AIP1	0.933573193564572	0.0365606741739725	0.341513337481891	-0.268391989133946	0.981252551306384
TSSC4	0.934961649539379	-0.046716863977988	0.258831717523581	-0.352265445479557	0.981252551306384
UBC	0.932132410710397	0.0715070946639045	0.476177864998992	-0.333163675671183	0.981252551306384
ZFAND5	0.936449034369483	-0.0255837554730792	0.261952261346625	-0.313119772292783	0.981252551306384
ZNF217	0.932745092603945	0.037798047433017	0.289028919948532	-0.213432825082498	0.981252551306384
DAXX	0.93952972643744	-0.0276754508913504	0.277499926659509	-0.33285082844221	0.982446942908789
FKBP11	0.940048330661854	-0.0471196492878012	0.263182312855698	-0.3574216114313	0.982446942908789
GTF3C6	0.939880846237726	0.00341616735657552	0.322122515562576	-0.315290180849425	0.982446942908789
MAPK1IP1L	0.940284985394566	0.0210474479256065	0.275052407500367	-0.232957511649154	0.982446942908789
PRRC2C	0.940491913318378	0.00440468470703037	0.366533597958889	-0.357724228544828	0.982446942908789
ROMO1	0.939387634292869	0.0583506458043935	0.431161191871492	-0.314459900262705	0.982446942908789
RPLP0	0.939689130498904	-0.0398185601135403	0.341554329655371	-0.421191449882451	0.982446942908789
HTATIP2	0.941752891830353	0.035231859237551	0.257778397461998	-0.187314678986896	0.983357994813775
YPEL3	0.942409993906976	0.0317813962902286	0.302829165720435	-0.239266373139978	0.983638000243806
TPR	0.944114435046744	-0.0366610756222707	0.343925668997182	-0.417247820241724	0.984427458013834
TSC22D3	0.94372319639088	-0.0972583763063308	0.489495417633446	-0.684012170246107	0.984427458013834
ZC3H13	0.944334129356094	-0.044274863426099	0.337408148529824	-0.425957875382022	0.984427458013834
IFI27L2	0.945741304663292	0.0374833363935247	0.283502384501882	-0.208535711714833	0.984997562436616
QKI	0.946049457951182	0.0210204671528188	0.271023879539095	-0.228982945233457	0.984997562436616
SMIM15	0.945570281987269	0.036291116301017	0.293238058258322	-0.220655825656288	0.984997562436616
ABI1	0.948487461849431	0.05415445839026	0.354633611712664	-0.246324694932143	0.986464382150828
